link_id;link;article_title;article_author;post_date;article_excerpt;categories;site_manual;link_type;img_type;img_url_orig;author_image;author_url;create_date1;create_date;concatenate;notion_id;img_url3;img_url
L00493;http://drsimonj.svbtle.com/a-tidy-model-pipeline-with-twidlr-and-broom;A tidy model pipeline with twidlr and broom;Simon Jackson;2017-06-01;@drsimonj here to show you how to go from data in a data.frame to a tidy data.frame of model output by combining twidlr and broom in a single, tidy model pipeline.;"post;tutorial;technique;rstats;tidyverse";http://drsimonj.svbtle.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-06-01;"post;tutorial;technique;technology;rstats;tidyverse";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-41.jpg
L00494;https://datascienceplus.com/perform-logistic-regression-in-r/;How to Perform a Logistic Regression in R;Michy Alice;2018-06-24;Logistic regression is a method for fitting a regression curve, y = f(x), when y is a categorical variable. The typical use of this model is predicting y given a set of predictors x.;"post;tutorial;technique;rstats;tidyverse;basics;regression";https://datascienceplus.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2018-06-24;"post;tutorial;basics;technique;technology;regression;rstats;tidyverse";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-68.jpg
L00496;https://www.r-bloggers.com/data-science-podcasts-2/;Data Science Podcasts;Jon Calder;2017-05-30;Below are some podcasts I listen to that relate to data science and statistics. Each of them has something slightly different to offer.;"post;list;data-science;podcast;recommendation";https://www.r-bloggers.com;website;png;https://i2.wp.com/jonmcalder.github.io/img/small-imgs/linear_digressions.jpg?w=578;NA;NA;No;2017-05-30;"post;podcast;list;recommendation;data-science";0;https://i2.wp.com/jonmcalder.github.io/img/small-imgs/linear_digressions.jpg?w=578;https://i2.wp.com/jonmcalder.github.io/img/small-imgs/linear_digressions.jpg?w=578
L00497;https://www.r-bloggers.com/density-based-clustering-exercises/;Density-Based Clustering Exercises;Kostiantyn Kravchuk;2017-06-10;Density-based clustering is a technique that allows to partition data into groups with similar characteristics (clusters) but does not require specifying the number of those groups in advance.;"post;explainer;tutorial;technique;rstats;exercise;clustering";https://www.r-bloggers.com;website;png;/img/logos/rblogger-logo.png;NA;NA;No;2017-06-10;"post;tutorial;exercise;explainer;technique;technology;clustering;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L00498;https://www.datasciencecentral.com/profiles/blogs/book-machine-learning-with-r-second-edition;Book: Machine Learning with R – Second Edition;Vincent Granville;2017-09-05;Updated and upgraded to the latest libraries and most modern thinking, Machine Learning with R, Second Edition provides you with a rigorous introduction to this essential skill of professional data science.;"post;review;book;ml;rstats";https://www.datasciencecentral.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-09-05;"post;book;review;technology;ml;rstats";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-01.jpg
L00500;https://datascienceplus.com/deep-learning-with-r/;Deep Learning with R;Rajiv Shah;2017-06-08;For R users, there hasn’t been a production grade solution for deep learning (sorry MXNET). This post introduces the Keras interface for R and how it can be used to perform image classification.;"post;basics;dl;rstats;how-to";https://datascienceplus.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-06-08;"post;how-to;basics;technology;dl;rstats";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-49.jpg
L00502;https://www.datacamp.com/community/blog/arima-modeling-with-r;ARIMA Modeling with R;David Stoffer;2017-06-01;In this course, you will become an expert in fitting ARIMA models to time series data using R.;"course;intermediate;forecasting;timeseries;rstats";https://www.datacamp.com;website;png;https://assets.datacamp.com/users/avatars/000/254/468/square/jakeaboutpic.jpg?1493158835;NA;NA;No;2017-06-01;"course;intermediate;technology;forecasting;timeseries;rstats";0;https://assets.datacamp.com/users/avatars/000/254/468/square/jakeaboutpic.jpg?1493158835;https://assets.datacamp.com/users/avatars/000/254/468/square/jakeaboutpic.jpg?1493158835
L00504;https://www.datasciencecentral.com/profiles/blogs/5-free-statistics-ebooks-you-need-to-read-this-autumn;Big data in ranching and animal husbandry;Andrei Macsin;2016-08-20;Somewhat surprising is that big data usage in ranching appears more limited than in farming. That said, there are a number of novel uses of technology and data in animal husbandry.;"post;big-data;general;use-case;dubious";https://www.datasciencecentral.com;website;jpg;https://www.datasciencecentral.com/wp-content/uploads/2021/10/1-10.jpg;NA;NA;No;2016-08-20;"post;general;dubious;use-case;big-data";0;https://www.datasciencecentral.com/wp-content/uploads/2021/10/1-10.jpg;https://www.datasciencecentral.com/wp-content/uploads/2021/10/1-10.jpg
L00505;http://palmerpaul.com/p5-matter/;p5-matter;Paul Parmer;2017-10;The aim of this library is to make it simple to use matter.js, a JavaScript based physics engine, in your p5.js sketches.;"post;package;introduction;javascript;animation;data-viz";http://palmerpaul.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-10;"post;package;introduction;data-viz;technology;animation;javascript";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-17.jpg
L00506;https://dev.to/vaidehijoshi/pivoting-to-understand-quicksort-part-1;Pivoting To Understand Quicksort [Part 1];Vaidehi Joshi;2018-02-10;The quicksort algorithm is a particularly interesting one, and it took me awhile to wrap my head around it. We’re just going to focus on how it works and functions internally to start.;"post;technique;basics;overview;explainer";https://dev.to;website;jpg;https://res.cloudinary.com/practicaldev/image/fetch/s--098ADBpx--/c_imagga_scale,f_auto,fl_progressive,h_100,q_auto,w_100/https:/dev-to-uploads.s3.amazonaws.com/uploads/user/profile_image/495014/08aa652c-6d8b-43de-8148-c85b2e2aa9e2.jpg;NA;NA;No;2018-02-10;"post;basics;overview;explainer;technique";0;https://res.cloudinary.com/practicaldev/image/fetch/s--098ADBpx--/c_imagga_scale,f_auto,fl_progressive,h_100,q_auto,w_100/https:/dev-to-uploads.s3.amazonaws.com/uploads/user/profile_image/495014/08aa652c-6d8b-43de-8148-c85b2e2aa9e2.jpg;https://res.cloudinary.com/practicaldev/image/fetch/s--098adbpx--/c_imagga_scale,f_auto,fl_progressive,h_100,q_auto,w_100/https:/dev-to-uploads.s3.amazonaws.com/uploads/user/profile_image/495014/08aa652c-6d8b-43de-8148-c85b2e2aa9e2.jpg
L00508;http://kateto.net/network-visualization;Static and dynamic network visualization with R;Katya Ognyanova;2023-06-26;"This is a comprehensive tutorial on network visualization with R. It covers data input and formats, visualization basics, parameters and layouts for one-mode and bipartite graphs; dealing with multiplex links, interactive and animated visualization for longitudinal networks; and visualizing networks on geographic maps.";"tutorial;rstats;technique;network-graph;advanced";http://kateto.net;website;jpg;https://kateto.net/wp-content/uploads/2016/01/igraph-500x383.jpg;NA;NA;No;2023-06-26;"tutorial;advanced;technique;technology;network-graph;rstats";0;https://kateto.net/wp-content/uploads/2016/01/igraph-500x383.jpg;https://kateto.net/wp-content/uploads/2016/01/igraph-500x383.jpg
L00510;http://www.cmswire.com/digital-experience/telling-stories-through-data-visualization/;Telling Stories Through Data Visualization;Gregory Kaminsky;2017-06-06;Much has been written on the structure and development of good storytelling: opening —> tension —> climax —> resolution. What I find interesting is the application of these techniques within the fields of analytics and visualization.;"post;data-viz;storytelling;overview;basics;technique";http://www.cmswire.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-06-06;"post;overview;basics;data-viz;technique;storytelling";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-28.jpg
L00513;http://www.kdnuggets.com/datasets/index.html;Datasets for Data Science, Machine Learning, AI & Analytics;Kdnuggets;Undated;List of datasets;"post;list;dataset";http://www.kdnuggets.com;website;jpg;https://www.kdnuggets.com/wp-content/uploads/freecodecamp-automate-python.jpg;NA;NA;No;Undated;"post;list;dataset";0;https://www.kdnuggets.com/wp-content/uploads/freecodecamp-automate-python.jpg;https://www.kdnuggets.com/wp-content/uploads/freecodecamp-automate-python.jpg
L00516;https://infogram.com/blog/3-resources-to-create-and-present-data/;3 Great Resources to Help Create and Present Data;Marisa Krystian;2017-06-08;Creating effective data visualizations, and presenting them in a way that is engaging and memorable can feel like an impossible task. It turns out this task isn’t impossible. We’re here to help! This small bundle of amazing resources will put you straight on the path to success.;"post;list;data-viz;resource";https://infogram.com;website;jpg;https://about.infogr.am/wp-content/uploads/2017/06/ebook-twitter.jpg;NA;NA;No;2017-06-08;"post;list;resource;data-viz";0;https://about.infogr.am/wp-content/uploads/2017/06/ebook-twitter.jpg;https://about.infogr.am/wp-content/uploads/2017/06/ebook-twitter.jpg
L00523;http://www.datasciencecentral.com/profiles/blogs/book-fundamentals-of-machine-learning-for-predictive-data;Book: Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studies (MIT Press);Emmanuelle Rieuf;2016-05-08;This introductory textbook offers a detailed and focused treatment of the most important machine learning approaches used in predictive data analytics, covering both theoretical concepts and practical applications.;"post;review;book;ml;case;example";http://www.datasciencecentral.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2016-05-08;"post;book;review;case;example;ml";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-14.jpg
L00524;http://hackaday.com/2017/06/23/what-if-learning-new-things-made-you-forget-the-old/;Catastrophic Forgetting: Learning’s Effect On Machine Minds;Steven Dufresne;2017-06-23;What if every time you learned something new, you forgot a little of what you knew before? That sort of overwriting doesn’t happen in the human brain, but it does in artificial neural networks. It’s appropriately called catastrophic forgetting.;"post;explainer;ml;technique";http://hackaday.com;website;png;https://hackaday.com/wp-content/uploads/2017/06/tesla_self-driving_car.jpg?w=400;NA;NA;No;2017-06-23;"post;explainer;technique;ml";0;https://hackaday.com/wp-content/uploads/2017/06/tesla_self-driving_car.jpg?w=400;https://hackaday.com/wp-content/uploads/2017/06/tesla_self-driving_car.jpg?w=400
L00525;https://www.creativebloq.com/features/10-best-graphic-design-tools-for-june;10 best graphic design tools for June;Julia Sagar;2017-06-23;Creative Bloq is supported by its audience. When you purchase through links on our site, we may earn an affiliate commission. Here’s why you can trust us.  By Julia Sagar published 23 June 17 From typefaces to tablets and books to brushes, here...;"post;tool;design;development;list";https://www.creativebloq.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-06-23;"post;list;tool;design;development";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-10.jpg
L00529;https://www.datacamp.com/community/tutorials/tutorial-jupyter-notebook;Jupyter Notebook Tutorial: The Definitive Guide;Datacamp;2013-03;This article covers what Notebooks are and why you should use them. We also delve into hosted notebooks, which facilitate sharing and collaboration. This article also covers tips, tricks, and keyboard shortcuts.;"tutorial;guide;python;jupyter";https://www.datacamp.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2013-03;"tutorial;guide;technology;python;jupyter";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-14.jpg
L00530;https://github.com/bhimmetoglu/talks-and-lectures/blob/master/MachineLearning/mnist/mnist_blog.ipynb;Yet another introduction to Neural Networks;burak himmetoglu;2017-07-02;In my tutorial, I specifically  tried to illustrate the use of Python classes to define layers in the network as objects. Each layer object has forward and backward propagation methods which leads to compact, easily readable code.;"notebook;code;ml;tutorial";https://www.datasciencecentral.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-07-02;"notebook;code;tutorial;ml";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-03.jpg
L00533;https://blog.ouseful.info/2017/06/28/hexjson-htmlwidget-for-r-part-1/;HexJSON HTMLWidget for R, Part 1;Tony Hirst;2017-06-28;As well as the interactive front end, ODI Leeds published a simple JSON format for sharing the hex data – hexjson that allows you to specify an identifier for each, some data values associated with it, and relative row (r) and column (q) co-ordinates:;"post;package;data;rstats;how-to";https://www.r-bloggers.com;website;png;/img/logos/rblogger-logo.png;NA;NA;No;2017-06-28;"post;package;how-to;data;technology;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L00535;https://www.r-bloggers.com/volatility-modelling-in-r-exercises-part-2/;Volatility modelling in R exercises (Part-2);Bassalat Sajjad;2017-07-03;This is the second part of the series on volatility modelling. For other parts of the series follow the tag volatility.;"post;technique;explainer;rstats;exercise";https://www.r-bloggers.com;website;png;/img/logos/rblogger-logo.png;NA;NA;No;2017-07-03;"post;exercise;explainer;technique;technology;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L00538;http://www.business-science.io/timeseries-analysis/2017/07/02/tidy-timeseries-analysis.html;Business Science;Tidy Time Series Analysis, Part 1;Matt Dancho;In the first part in a series on Tidy Time Series Analysis, we’ll use tidyquant to investigate CRAN downloads.;"post;package;package;technique;timeseries;data-analysis;tutorial;rstats";http://www.business-science.io;website;rep;http://www.business-science.io/timeseries-analysis/2017/07/02/tidy-timeseries-analysis.html/assets/ggdensity_thumb_2.jpg;NA;NA;No;Matt Dancho;"post;package;package;tutorial;data-analysis;technique;technology;timeseries;rstats";0;http://www.business-science.io/timeseries-analysis/2017/07/02/tidy-timeseries-analysis.html/assets/ggdensity_thumb_2.jpg;http://www.business-science.io/timeseries-analysis/2017/07/02/tidy-timeseries-analysis.html/assets/ggdensity_thumb_2.jpg
L00539;http://www.datasciencecentral.com/profiles/blogs/18-great-blogs-posted-in-the-last-12-months-1;18 Great Blogs Posted in the last 12 Months;Vincent Granville;2017-09-01;this is part of a new series of articles: once or twice a month, we post previous articles that were very popular when first published.;"post;list;article;technique;general;toread";http://www.datasciencecentral.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-09-01;"post;article;list;general;technique;toread";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-44.jpg
L00542;https://twitter.com/MrDataScience/status/884751289569222657/photo/1;"""The purpose of visualization is insight, not pictures."" ―Ben Shneiderman  https://t.co/QesX34NKWx";Christopher Doyle;2017-07-11;"""The purpose of visualization is insight, not pictures.""
―Ben Shneiderman @benbendc #DataViz #DataScience #Analytics https://t.co/QesX34NKWx";"quote;data-viz";https://twitter.com;twitter;rep;/img/images/geometric-pattern-06.jpg;http://pbs.twimg.com/profile_images/378800000754417727/2574723a6039c4c8219035ba8de2713d_normal.png;https://youtu.be/2Fgx6m1KlIg;No;2017-07-11;"quote;data-viz";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-49.jpg
L00545;http://www.leapica.com/blog-podcast-026-jon-schwabish/;Jon Schwabish Wants To Help YOU…Deliver “Better Presentations”;Lea Pica;2017-02-23;This episodes esteemed guest is an economist by training, but over the last 5 years, he’s worked hard to communicate his research in better ways and to help others do the same.;"podcast;interview;advice;data-viz;storytelling";http://www.leapica.com;website;png;https://i0.wp.com/leapica.com/wp-content/uploads/2017/02/Lea-Pica-PBM-026-Jonathan-Schwabish-Featured.jpg?resize=1080%2C675&ssl=1;NA;NA;No;2017-02-23;"podcast;interview;advice;data-viz;storytelling";0;https://i0.wp.com/leapica.com/wp-content/uploads/2017/02/Lea-Pica-PBM-026-Jonathan-Schwabish-Featured.jpg?resize=1080%2C675&ssl=1;https://i0.wp.com/leapica.com/wp-content/uploads/2017/02/lea-pica-pbm-026-jonathan-schwabish-featured.jpg?resize=1080%2c675&ssl=1
L00547;http://www.informationweek.com/big-data/building-a-data-driven-culture-starts-with-the-team/a/d-id/1329343;Building a Data-Driven Culture Starts with the Team;Leon Tchikindas;2017-07-03;Being a data-driven organization is an ongoing process -- you need to invest in the right team, infrastructure, software, and processes that can promote lasting change.;"post;opinion;general;data-driven-enterprise";http://www.informationweek.com;website;jpg;https://eu-images.contentstack.com/v3/assets/blt66983808af36a8ef/blt3fe57d095790034a/61011a86da22395e2cc8acf6/NWC-stack-logo_3.png?quality=80&format=jpg;NA;NA;No;2017-07-03;"post;opinion;general;data-driven-enterprise";0;https://eu-images.contentstack.com/v3/assets/blt66983808af36a8ef/blt3fe57d095790034a/61011a86da22395e2cc8acf6/NWC-stack-logo_3.png?quality=80&format=jpg;https://eu-images.contentstack.com/v3/assets/blt66983808af36a8ef/blt3fe57d095790034a/61011a86da22395e2cc8acf6/nwc-stack-logo_3.png?quality=80&format=jpg
L00548;http://www.datasciencecentral.com/profiles/blogs/the-guide-to-learning-python-for-data-science;12 Python Resources for Data Science;Vincent Granville;2016-04-21;About 8,300 articles related to Python have been posted on Data Science Central, according to Google. Below is a small sample — the 12 most useful and popular articles to get started with Python and data science.;"post;list;resource;data-science;python";http://www.datasciencecentral.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2016-04-21;"post;list;resource;data-science;technology;python";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-61.jpg
L00549;https://www.r-bloggers.com/introduction-to-volatility/;Introduction to Volatility;Jonathan Regenstein;2017-07-12;This is the beginning of a series on portfolio volatility, variance, and standard deviation.;"post;concept;tutorial;technique;rstats;basics";https://www.r-bloggers.com;website;png;/img/logos/rblogger-logo.png;NA;NA;No;2017-07-12;"post;tutorial;basics;concept;technique;technology;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L00552;https://github.com/jmuyskens/data-storytelling-d3-workshop;GitHub - jmuyskens/data-storytelling-d3-workshop;John Muyskens;2017-10;Workshop given at AAAS data storytelling conference by John Muyskens on Friday July 14, 2017.;"resource;training;storytelling;data-viz";https://github.com;website;jpg;https://i.pinimg.com/originals/d1/89/30/d18930859df1d3183073aee130451087.jpg;NA;NA;No;2017-10;"resource;data-viz;training;storytelling";0;https://i.pinimg.com/originals/d1/89/30/d18930859df1d3183073aee130451087.jpg;https://i.pinimg.com/originals/d1/89/30/d18930859df1d3183073aee130451087.jpg
L00553;http://www.datasciencecentral.com/profiles/blogs/common-probability-distributions-the-data-scientist-s-crib-sheet;Common Probability Distributions: The Data Scientist’s Crib Sheet;Sean Owen;2017-01-02;Data scientists have hundreds of probability distributions from which to choose. Where to start?;"post;statistics;concept;fundamentals;data-science;basics";http://www.datasciencecentral.com;website;jpg;https://www.datasciencecentral.com/wp-content/uploads/2021/10/136706870-2.jpg;NA;NA;No;2017-01-02;"post;fundamentals;basics;data-science;concept;statistics";0;https://www.datasciencecentral.com/wp-content/uploads/2021/10/136706870-2.jpg;https://www.datasciencecentral.com/wp-content/uploads/2021/10/136706870-2.jpg
L00556;https://twitter.com/srikanthr4080/status/888645573338734596/photo/1;The Anatomy of a #Data-Centric #Business [Infographic] #Analytics #DigitalMarketing #Bigdata #SaaS #DataViz #Cloud #SMM https://t.co/0Yj1UDuf3E;@srikanthr4080;2017-07-22;;"post;visual;infographic;dubious;data-driven-enterprise";https://twitter.com;twitter;rep;/img/images/geometric-pattern-06.jpg;http://pbs.twimg.com/profile_images/907905014055628800/0qtt4JjC_normal.jpg;http://www.strikesunlimited.in/;No;2017-07-22;"post;visual;infographic;dubious;data-driven-enterprise";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-38.jpg
L00559;http://lenkiefer.com/2017/04/23/horizon;What's that on the horizon? An awesome dataviz!;Len Kiefer;2017-04-23;What is a horizon chart you ask?;"post;tutorial;technique;data-viz;how-to";http://lenkiefer.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-04-23;"post;tutorial;how-to;data-viz;technique";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-32.jpg
L00560;https://decisionstats.com/2012/02/08/top-5-xkcd-on-data-visualization/;Top 5 XKCD on Data Visualization;Ajay Ohri;2012-02-08;By request, an analysis of Top 5  XKCDs on data visualization. Statisticians and Data Scientists to note-;"post;list;humour;data-viz;data-science";https://decisionstats.com;website;png;https://decisionstats.files.wordpress.com/2019/05/412kid4fvsl.jpg?w=680&h=1024;NA;NA;No;2012-02-08;"post;list;data-viz;data-science;humour";0;https://decisionstats.files.wordpress.com/2019/05/412kid4fvsl.jpg?w=680&h=1024;https://decisionstats.files.wordpress.com/2019/05/412kid4fvsl.jpg?w=680&h=1024
L00564;https://www.r-bloggers.com/multiple-factor-analysis-to-analyse-several-data-tables/;Multiple Factor Analysis to analyse several data tables;François Husson;2017-07-18;Multiple Factor Analysis is a principal Component Methods that deals with datasets that contain quantitative and/or categorical variables that are structured by groups.;"post;technique;course;mfa;rstats";https://www.r-bloggers.com;website;png;/img/logos/rblogger-logo.png;NA;NA;No;2017-07-18;"post;course;technique;technology;mfa;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L00567;https://tinlizzie.org/histograms/;What's so hard about histograms?;Aran Lunzer & Amelia McNamara;2017-11;Histograms are a way to summarize a numeric variable. They use counts to aggregate similar values together and show you the overall distribution. However, they can be sensitive to parameter choices!;"post;explainer;technique;method;data-viz;concept;overview";https://tinlizzie.org;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-11;"post;explainer;overview;data-viz;technique;method;concept";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-49.jpg
L00568;http://www.datasciencecentral.com/profiles/blogs/data-science-identifying-variables-that-might-be-better;Data Science: Identifying Variables That Might Be Better Predictors;Bill Schmarzo;2017-09-02;Data Science is about identifying those variables and metrics that might be better predictors of performance.;"post;concept;technique;explainer;overview";http://www.datasciencecentral.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-09-02;"post;explainer;overview;concept;technique";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-09.jpg
L00571;https://www.thoughtco.com/chi-square-statistic-formula-and-usage-3126280;The Chi-Square Statistic Formula and How to Use It;Courtney Taylor;2019-07-10;The chi-square statistic measures the difference between actual and expected counts in a statistical experiment. These experiments can vary from two-way tables to multinomial experiments.;"post;concept;technique;explainer;overview";https://www.thoughtco.com;website;rep;https://www.thoughtco.com/thmb/WwBlW6TgmGpNoq78PpLn2bBJ0QA=/250x0/filters:no_upscale():max_bytes(150000):strip_icc()/golden-labrador-dog-163430717-59153f0a5f9b586470b4d29e.jpg;NA;NA;No;2019-07-10;"post;explainer;overview;concept;technique";0;https://www.thoughtco.com/thmb/WwBlW6TgmGpNoq78PpLn2bBJ0QA=/250x0/filters:no_upscale():max_bytes(150000):strip_icc()/golden-labrador-dog-163430717-59153f0a5f9b586470b4d29e.jpg;https://www.thoughtco.com/thmb/wwblw6tgmgpnoq78ppln2bbj0qa=/250x0/filters:no_upscale():max_bytes(150000):strip_icc()/golden-labrador-dog-163430717-59153f0a5f9b586470b4d29e.jpg
L00576;http://www.infoworld.com/article/3212944/machine-learning/how-to-get-started-with-machine-learning.html;What to know before you get started with TensorFlow machine learning;Matt Asay;2017-12-12;Machine learning isn’t something you buy but something you do. Use TensorFlow to experiment now with machine learning so you can build it into your DNA.;"post;recommendation;overview;technique";http://www.infoworld.com;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-12-12;"post;recommendation;overview;technique";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-24.jpg
L00577;https://www.webdesignerdepot.com/2017/08/75-web-animation-tools-you-have-to-try/;75 Web Animation Tools You Have to Try;Nataly Birch;2017-08-04;Animation is one of those trends that has got its claws into web interfaces. Its popularity fluctuates, but it’s always there somewhere, as an essential component in any web site. From tiny, barely visible, loading spinners, to whole page transit...;"post;design;development;animation;list";https://www.webdesignerdepot.com;website;rep;/img/images/geometric-pattern-18.jpg;NA;NA;No;2017-08-04;"post;list;design;development;animation";0;/img/images/geometric-pattern-18.jpg;/img/images/geometric-pattern-07.jpg
L00578;https://www.thoughtco.com/chi-square-goodness-of-fit-test-example-3126382;Example of a Chi-Square Goodness of Fit Test;Courtney Taylor;2018-01-24;The chi-square goodness of fit test is a useful to compare a theoretical model to observed data. This test is a type of the more general chi-square test. As with any topic in mathematics or statistics, it can be helpful to work through an example in order to understand what is happening, through an example of the chi-square goodness of fit test. ;"post;overview;technique;data-science;example;statistics";https://www.thoughtco.com;website;rep;https://www.thoughtco.com/thmb/p6cJi-liPy_J1pyjTzG28ljb428=/250x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-961012574-102775087e2b484cbb2af476941489b0.jpg;NA;NA;No;2018-01-24;"post;overview;example;data-science;technique;statistics";0;https://www.thoughtco.com/thmb/p6cJi-liPy_J1pyjTzG28ljb428=/250x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-961012574-102775087e2b484cbb2af476941489b0.jpg;https://www.thoughtco.com/thmb/p6cji-lipy_j1pyjtzg28ljb428=/250x0/filters:no_upscale():max_bytes(150000):strip_icc()/gettyimages-961012574-102775087e2b484cbb2af476941489b0.jpg
L00581;http://distill.pub/2016/misread-tsne/;How to Use t-SNE Effectively;Distill Pub;2016-10-18;Although extremely useful for visualizing high-dimensional data, t-SNE plots can sometimes be mysterious or misleading. By exploring how it behaves in simple cases, we can learn to use it more effectively.;"post;technique;explainer;overview;t-sne;general";http://distill.pub;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2016-10-18;"post;general;explainer;overview;technique;technology;t-sne";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-26.jpg
L00582;https://www.r-bloggers.com/end-to-end-visualization-using-ggplot2/;End-to-end visualization using ggplot2;Vidisha Vachharajani;2017-08-14;his article is an end-to-end data visualization exercise, using only ggplot2().;"post;package;data-viz;tutorial;technique;rstats;ggplot2";https://www.r-bloggers.com;website;png;/img/logos/rblogger-logo.png;NA;NA;No;2017-08-14;"post;package;tutorial;data-viz;technique;technology;rstats;ggplot2";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L00585;https://ropensci.org/blog/blog/2017/07/11/skimr;skimr for useful and tidy summary statistics; Eduardo Arino de la Rubia et al.;2017-07-11;In a nutshell, skimr will create a skim_df object that can be further operated upon or that provides a human-readable printout in the console. It presents reasonable default summary statistics for numerics, factors, etc, and lists counts, and missing and unique values.;"post;package;tool;data-analysis;rstats;overview";https://ropensci.org;website;rep;/img/images/geometric-pattern-06.jpg;NA;NA;No;2017-07-11;"post;package;overview;data-analysis;tool;technology;rstats";0;/img/images/geometric-pattern-06.jpg;/img/images/geometric-pattern-18.jpg
L00587;https://www.r-bloggers.com/layered-data-visualizations-using-r-plotly-and-displayr/;Layered Data Visualizations Using R, Plotly, and Displayr;Tim Bock;2017.08-30;R is painful when you need to create visualizations by layering multiple visual elements on top of each other.;"post;package;data-viz;rstats";https://www.r-bloggers.com;website;png;/img/logos/rblogger-logo.png;NA;NA;No;2017.08-30;"post;package;data-viz;technology;rstats";0;/img/logos/rblogger-logo.png;/img/logos/rblogger-logo.png
L00589;http://www.creativebloq.com/how-to/build-faster-websites;How to build faster websites;Oliver Lindberg;2017-08-17;Top tips for improving web performance – and why JavaScript is the enemy of speedy sites.;"post;tip;development;javascript";http://www.creativebloq.com;website;jpg;https://cdn.mos.cms.futurecdn.net/jyUzEy3RRQcmxEU8XkR6G3-320-80.jpg;NA;NA;No;2017-08-17;"post;tip;technology;development;javascript";0;https://cdn.mos.cms.futurecdn.net/jyUzEy3RRQcmxEU8XkR6G3-320-80.jpg;https://cdn.mos.cms.futurecdn.net/jyuzey3rrqcmxeu8xkr6g3-320-80.jpg
L00592;https://becominghuman.ai/cheat-sheets-for-ai-neural-networks-machine-learning-deep-learning-big-data-678c51b4b463;Cheat Sheets for AI, Neural Networks, Machine Learning, Deep Learning & Big Data;Stefan Kojouharov;2017-07-08;Over the past few months, I have been collecting AI cheat sheets.;"post;list;cheatsheet;ai;ml;dl";https://becominghuman.ai;website;jpg;https://miro.medium.com/fit/c/40/40/0*CR3XqopCPaOZ2cwv.jpg;NA;NA;No;2017-07-08;"post;list;cheatsheet;ai;ml;dl";0;https://miro.medium.com/fit/c/40/40/0*CR3XqopCPaOZ2cwv.jpg;https://miro.medium.com/fit/c/40/40/0*cr3xqopcpaoz2cwv.jpg
